vin,ign_on_time,trip_match_key,t,latitude,longitude,ems11_n,ems11_vs,ems12_brake_act,tcu12_cur_gr,ems11_tqi_acor,mdps_sas11_fs_sas_angle,sas_sas11_fs_sas_angle,sas11_fs_sas_speed,esp12_lat_accel,esp12_long_accel,ems12_pv_av_can
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,708,42.18266666,-71.86313333333334,841.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,709,42.18266666,-71.86313333333334,836.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,710,42.18266666,-71.86313333333334,837.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,711,42.18266666,-71.86313333333334,831.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,712,42.18266666,-71.86313333333334,832.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,713,42.18266666,-71.86313333333334,840.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,714,42.18266666,-71.86313333333334,818.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,715,42.18266666,-71.86313333333334,828.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,716,42.18266666,-71.86313333333334,832.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,717,42.18266666,-71.86313333333334,824.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,718,42.18266666,-71.86313333333334,816.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,719,42.18266666,-71.86313333333334,829.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,720,42.18266666,-71.86313333333334,819.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,721,42.18266666,-71.86313333333334,829.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.0600000000000005,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,722,42.18266666,-71.86313333333334,811.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,723,42.18266666,-71.86313333333334,833.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,724,42.18266666,-71.86313333333334,818.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,725,42.18266666,-71.86313333333334,823.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,726,42.18266666,-71.86313333333334,818.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,727,42.18266666,-71.86313333333334,819.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,728,42.18266666,-71.86313333333334,805.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,729,42.18266666,-71.86313333333334,818.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,730,42.18266666,-71.86313333333334,828.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,731,42.18266666,-71.86313333333334,824.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,732,42.18266666,-71.86313333333334,832.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,733,42.18266666,-71.86313333333334,813.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,734,42.18266666,-71.86313333333334,820.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.03999999999999915,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,735,42.18266666,-71.86313333333334,831.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,736,42.18266666,-71.86313333333334,840.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,737,42.18266666,-71.86313333333334,833.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,738,42.18266666,-71.86313333333334,821.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,739,42.18266666,-71.86313333333334,816.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,740,42.18266666,-71.86313333333334,820.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,741,42.18266666,-71.86313333333334,825.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,742,42.18266666,-71.86313333333334,835.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,743,42.18266666,-71.86313333333334,809.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,744,42.18266666,-71.86313333333334,827.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,745,42.18266666,-71.86313333333334,837.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,746,42.18266666,-71.86313333333334,838.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,747,42.18266666,-71.86313333333334,837.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,748,42.18266666,-71.86313333333334,834.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,749,42.18266666,-71.86313333333334,827.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.049999999999998934,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,750,42.18266666,-71.86313333333334,826.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,751,42.18266666,-71.86313333333334,836.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,752,42.18266666,-71.86313333333334,835.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,753,42.18266666,-71.86313333333334,829.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,754,42.18266666,-71.86313333333334,830.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,755,42.18266666,-71.86313333333334,835.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,756,42.18266666,-71.86313333333334,833.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.07000000000000028,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,757,42.18266666,-71.86313333333334,820.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,758,42.18266666,-71.86313333333334,820.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,759,42.18266666,-71.86313333333334,829.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,760,42.18266666,-71.86313333333334,817.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,761,42.18266666,-71.86313333333334,810.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,762,42.18266666,-71.86313333333334,808.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,763,42.18266666,-71.86313333333334,808.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,764,42.18266666,-71.86313333333334,818.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,765,42.18266666,-71.86313333333334,822.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,766,42.18266666,-71.86313333333334,799.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,767,42.18266666,-71.86313333333334,823.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,768,42.18266666,-71.86313333333334,814.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,769,42.18266666,-71.86313333333334,822.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,770,42.18266666,-71.86313333333334,824.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,771,42.18266666,-71.86313333333334,806.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,772,42.18266666,-71.86313333333334,822.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,773,42.18266666,-71.86313333333334,814.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,774,42.18266666,-71.86313333333334,803.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,775,42.18266666,-71.86313333333334,796.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,776,42.18266666,-71.86313333333334,777.0,0.0,1.0,0.0,8.59375,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,777,42.18266666,-71.86313333333334,795.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,778,42.18266666,-71.86313333333334,815.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,779,42.18266666,-71.86313333333334,802.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,780,42.18266666,-71.86313333333334,805.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,781,42.18266666,-71.86313333333334,799.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,782,42.18266666,-71.86313333333334,809.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,783,42.18266666,-71.86313333333334,811.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,784,42.18266666,-71.86313333333334,797.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,785,42.18266666,-71.86313333333334,809.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,786,42.18266666,-71.86313333333334,816.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,787,42.18266666,-71.86313333333334,809.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,788,42.18266666,-71.86313333333334,825.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,789,42.18266666,-71.86313333333334,814.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,790,42.18266666,-71.86313333333334,808.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,791,42.18266666,-71.86313333333334,818.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,792,42.18266666,-71.86313333333334,814.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,793,42.18266666,-71.86313333333334,822.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,794,42.18266666,-71.86313333333334,813.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,795,42.18266666,-71.86313333333334,822.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,796,42.18266666,-71.86313333333334,826.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,797,42.18266666,-71.86313333333334,817.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,798,42.18266666,-71.86313333333334,811.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,799,42.18266666,-71.86313333333334,815.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,800,42.18266666,-71.86313333333334,819.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,801,42.18266666,-71.86313333333334,813.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,802,42.18266666,-71.86313333333334,799.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,803,42.18266666,-71.86313333333334,806.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,804,42.18266666,-71.86313333333334,805.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,805,42.18266666,-71.86313333333334,808.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,806,42.18266666,-71.86313333333334,812.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,807,42.18266666,-71.86313333333334,812.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,808,42.18266666,-71.86313333333334,797.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,809,42.18266666,-71.86313333333334,805.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,810,42.18266666,-71.86313333333334,814.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,811,42.18266666,-71.86313333333334,820.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,812,42.18266666,-71.86313333333334,813.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,813,42.18266666,-71.86313333333334,805.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,814,42.18266666,-71.86313333333334,793.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,815,42.18266666,-71.86313333333334,797.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.17999999999999972,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,816,42.18266666,-71.86313333333334,800.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,817,42.18266666,-71.86313333333334,804.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,818,42.18266666,-71.86313333333334,801.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,819,42.18266666,-71.86313333333334,793.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,820,42.18266666,-71.86313333333334,793.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,821,42.18266666,-71.86313333333334,813.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,822,42.18266666,-71.86313333333334,811.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,823,42.18266666,-71.86313333333334,803.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.16999999999999993,0.0,0.0
